"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc","sig"
"ENSG00000128309.18",14.0375164634318,-0.590125126988388,0.579907222112209,-1.01761989588431,0.308858628451489,NA,"MPST","Not significant"
"ENSG00000128311.14",9.04536724638191,-0.913442920069789,0.760920415596589,-1.20044475262714,0.229966657017837,NA,"TST","Not significant"
"ENSG00000128335.14",28.5244298532874,1.90060003639741,0.48531201255403,3.91624354483872,8.99393929753356e-05,0.00201988396302312,"APOL2","Upregulated"
"ENSG00000128340.16",37.1690961766918,-0.507752447665148,0.392419373995492,-1.29390259837421,0.195699066888273,0.527173001517017,"RAC2","Not significant"
"ENSG00000128346.11",0.243186849077192,-1.3864147388165,4.0804728567969,-0.339768156160413,0.734031130450671,NA,"C22orf23","Not significant"
"ENSG00000128394.17",1.13318092752611,-2.68204591175181,2.20099459648176,-1.21856087972183,0.22301090471138,NA,"APOBEC3F","Not significant"
"ENSG00000128422.18",0.499243249307363,2.2720710797119,3.69687704961156,0.614592005419991,0.538824195384997,NA,"KRT17","Not significant"
"ENSG00000128463.13",170.292238694613,0.444309482409152,0.187138277920026,2.37423090213018,0.0175855494405042,0.113089900615007,"EMC4","Not significant"
"ENSG00000128487.19",1.10542715815717,0.833530887978648,2.04872318967338,0.406853835686575,0.684115343646762,NA,"SPECC1","Not significant"
"ENSG00000128512.24",0.65512997620669,-1.77208957488258,3.08306196506528,-0.574782341374399,0.565438510891987,NA,"DOCK4","Not significant"
"ENSG00000128513.16",7.76367643081428,-0.0201283708261135,0.845801126862747,-0.0237979948085123,0.981013739508682,NA,"POT1","Not significant"
"ENSG00000128524.5",788.741643288331,-0.155099903481703,0.114403580196685,-1.35572595905697,0.175186376739393,0.498563671505181,"ATP6V1F","Not significant"
"ENSG00000128534.8",391.486680546507,0.118178239583827,0.13590991897219,0.869533588700091,0.384555344499603,0.730755099651725,"LSM8","Not significant"
"ENSG00000128536.16",0.304466390714262,1.52960922291408,4.02974057806078,0.379580073030451,0.704257155061962,NA,"CDHR3","Not significant"
"ENSG00000128563.13",29.4141010781736,0.415301031161772,0.40999243282781,1.01294803979026,0.311084980405688,0.669329120075005,"PRKRIP1","Not significant"
"ENSG00000128567.17",0.68937347474651,-0.52399349114241,2.62012612689265,-0.199987888279196,0.84149005353313,NA,"PODXL","Not significant"
"ENSG00000128573.28",2.15038163143563,-1.06036654829936,1.5018104924097,-0.706058822773282,0.480151557549597,NA,"FOXP2","Not significant"
"ENSG00000128578.10",0.408168093645059,-2.36878992104622,3.64405618283615,-0.650042096552584,0.515665029937915,NA,"STRIP2","Not significant"
"ENSG00000128581.17",14.5533472056634,1.95549869317883,0.708214271616815,2.76116815425724,0.00575950139261412,NA,"IFT22","Not significant"
"ENSG00000128585.18",6.12658974124361,1.29341457194665,1.00006238220095,1.29333389093197,0.195895603889625,NA,"MKLN1","Not significant"
"ENSG00000128590.5",18.4293193244159,-0.533700713701157,0.512000124246194,-1.04238395349398,0.297233703069139,0.654853120323894,"DNAJB9","Not significant"
"ENSG00000128591.17",0.877246029238186,-0.963444207169412,2.25660082452742,-0.42694489725323,0.669419462962772,NA,"FLNC","Not significant"
"ENSG00000128595.17",67.5284569919407,0.0603065915962376,0.310075624834966,0.194489946213396,0.845792267189354,0.953831175025857,"CALU","Not significant"
"ENSG00000128596.17",0.695808250323,1.38671606983429,2.76258881943646,0.50196252879832,0.615693879424533,NA,"CCDC136","Not significant"
"ENSG00000128604.21",5.20805273431562,-0.288388678495365,1.10013107941116,-0.262140288455194,0.793213286801782,NA,"IRF5","Not significant"
"ENSG00000128607.14",5.26332251059711,-0.15972720428713,1.04228487924982,-0.15324716636213,0.878203363544733,NA,"KLHDC10","Not significant"
"ENSG00000128609.16",262.485219348866,-0.155925090834205,0.155412714089253,-1.00329687791604,0.315717642059722,0.673564273276148,"NDUFA5","Not significant"
"ENSG00000128626.12",59.0876465847643,1.53802625638745,0.317782027040684,4.83987804694362,1.29918828241665e-06,5.71219195910364e-05,"MRPS12","Upregulated"
"ENSG00000128641.19",0.374432436980522,1.85874350201088,4.00497656759011,0.464108458724223,0.642570041753717,NA,"MYO1B","Not significant"
"ENSG00000128654.14",17.9059662691591,-0.390642106549612,0.563442444811042,-0.693313239261943,0.48811299638428,NA,"MTX2","Not significant"
"ENSG00000128655.19",0.147702122250649,0.537138612825994,4.0804728567969,0.131636364626534,0.895271920983059,NA,"PDE11A","Not significant"
