"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc","sig"
"ENSG00000213761.4",2.8268097526073,-3.04695193029106,1.54995966645386,-1.96582659293462,0.0493186448533148,NA,"MT1P1","Not significant"
"ENSG00000213762.12",2.32248264530497,0.354880214582756,1.33491792244159,0.265844220544791,0.790359185130317,NA,"ZNF134","Not significant"
"ENSG00000213772.3",0.486258884476759,2.37809380583057,3.09540616135382,0.768265514077312,0.442329458391144,NA,"EIF1P7","Not significant"
"ENSG00000213780.11",1.1426989605639,-0.505015599026942,1.90751401258404,-0.264750662744971,0.791201546355786,NA,"GTF2H4","Not significant"
"ENSG00000213782.7",19.4142132068215,-0.0740778970762724,0.476175288515072,-0.155568545581776,0.876373120013003,0.962904254340623,"DDX47","Not significant"
"ENSG00000213793.6",1.28281779057698,-0.136803839671253,1.78221885570594,-0.0767604041631938,0.93881415066079,NA,"ZNF888","Not significant"
"ENSG00000213799.13",1.76784785355826,0.158223068647942,1.70980376585733,0.0925387297697322,0.92627002131166,NA,"ZNF845","Not significant"
"ENSG00000213859.8",0.506333706178528,-0.99164859334746,2.91175836031294,-0.340566925766767,0.733429631856882,NA,"KCTD11","Not significant"
"ENSG00000213860.4",853.597068849138,-0.143461177648056,0.106104338700768,-1.35207645045167,0.176350859962617,0.529400640795671,"RPL21P75","Not significant"
"ENSG00000213864.3",0.649254666187053,-1.57276339304085,2.64505389431407,-0.594605424268191,0.552107253405773,NA,"EEF1B2P2","Not significant"
"ENSG00000213866.3",25.5943970243256,0.623224731875977,1.37320698562862,0.453846170605287,0.649939549588159,0.881853751046914,"YBX1P10","Not significant"
"ENSG00000213881.3",11.8462326275455,0.42397754187908,0.623818439624776,0.679648941018961,0.496726773003873,0.795844194247427,"NPM1P6","Not significant"
"ENSG00000213889.11",3.5994177752081,-0.370404434663443,1.09185908211523,-0.339241977953666,0.734427448380929,NA,"PPM1N","Not significant"
"ENSG00000213901.11",0.656103488320179,1.41338252236796,2.63734283378629,0.535911563813964,0.592019672064187,NA,"SLC23A3","Not significant"
"ENSG00000213904.11",71.0347921061541,-0.446418011049107,0.266194336530611,-1.67703797483975,0.0935350562270906,0.376367250056626,"LIPE-AS1","Not significant"
"ENSG00000213918.11",3.48434428756435,2.55754076832489,1.29729274148323,1.97144459885036,0.0486730440024788,NA,"DNASE1","Not significant"
"ENSG00000213920.9",86.4144996706712,-0.321358467219678,0.246592672493951,-1.30319552470709,0.192508017625088,0.551767640969395,"MDP1","Not significant"
"ENSG00000213923.13",6.33626999625856,-0.345087595533786,0.847479093139487,-0.407193048568796,0.683866206761959,NA,"CSNK1E","Not significant"
"ENSG00000213928.10",1.60207255552714,-0.11846407162868,1.66014467084745,-0.0713576796702951,0.943113090438662,NA,"IRF9","Not significant"
"ENSG00000213930.12",9.1831054647303,-0.948764705255674,0.701889104464633,-1.35173020812076,0.176461637747179,NA,"GALT","Not significant"
"ENSG00000213934.9",0.679378415373681,-2.96521325349833,2.97611392552191,-0.996337279991166,0.319086296046725,NA,"HBG1","Not significant"
