"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","feature","TXNAME","GENEID","NDR","novelGene","novelTranscript","txClassDescription","readCount","relReadCount","relSubsetCount","txid"
5.71606024274797,2.04148759026903,1.04715890500573,1.94399342435374,0.0518962440614249,0.0839674599668109,"BambuTx135","BambuTx135","ENSG00000197837.4",0.0895019024558976,FALSE,TRUE,"newLastJunction:newLastExon",65,0.333333333333333,1,135
14.9397977101162,3.49180030836712,0.718531175879816,4.82258637281761,1.41708633678212e-06,6.21978470365666e-06,"BambuTx136","BambuTx136","ENSG00000111716.14",0.0664858893240936,FALSE,TRUE,"newLastJunction:newLastExon",158,0.0313119302417757,1,136
12.1809121553604,1.79741529358761,0.648782651823134,2.76867130872882,0.00562853870168375,0.01213485756202,"BambuTx138","BambuTx138","ENSG00000005175.10",0.0696096745649395,FALSE,TRUE,"newWithin",115,0.23469387755102,1,138
9.21167518789978,2.16408939682785,0.926790286425513,2.33097548666104,0.0197546523058808,0.0365893401962297,"BambuTx139","BambuTx139","ENSG00000134285.11",0.0680846834310705,FALSE,TRUE,"newLastJunction:newLastExon",61,0.00091981060948762,1,139
78.0510710016028,9.50148591964373,1.13807078018171,8.34870108398813,6.90177628919362e-17,7.51451883084396e-16,"BambuTx141","BambuTx141","ENSG00000257553.1",0.0463356973995272,FALSE,TRUE,"allNew",349,0.966759002770083,1,141
8.50298691245149,-0.643273884299361,0.828829549209694,-0.77542732111322,0.438087196186997,0.51598489935186,"BambuTx142","BambuTx142","ENSG00000185633.11",0.0228615863141524,FALSE,TRUE,"newFirstJunction:newJunction",112,0.315492957746479,1,142
6.84944162498842,2.07693418510166,0.829963779817111,2.496395619997,0.0125462587012169,0.0245862602564302,"BambuTx143","BambuTx143","BambuGene1027",0.056131920934804,TRUE,TRUE,"newGene-spliced",54,0.446280991735537,1,143
9.05709229898858,3.79753351549414,0.927122876070183,4.0207279249382,5.80185832934583e-05,0.000193629404026913,"BambuTx145","BambuTx145","ENSG00000293269.1",0.0985270049099836,FALSE,TRUE,"newLastJunction:newJunction:newLastExon",72,1,1,145
11.5984459088592,-0.0280524248040037,0.612333032768744,-0.045814685383104,0.963457953858612,0.971961188409942,"BambuTx146","BambuTx146","ENSG00000139291.14",0.108897845295303,FALSE,TRUE,"newWithin",135,0.247706422018349,1,146
11.700707693976,5.9613348827888,1.21833063604979,4.78013478814047,1.751777089358e-06,7.54915248669082e-06,"BambuTx147","BambuTx147","ENSG00000258294.5",0.050820419325433,FALSE,TRUE,"newFirstJunction:newJunction:newFirstExon",148,0.762886597938144,1,147
8.02103073224,2.21943279058206,0.791360611735818,2.79731187833569,0.00515297655735108,0.0112114320501513,"BambuTx148","BambuTx148","ENSG00000258035.2",0.0290082880823092,FALSE,TRUE,"allNew",89,0.794642857142857,1,148
15.8142154743034,2.88474376555639,0.688179499037962,4.17840048921794,2.93566389254789e-05,0.000103579814285155,"BambuTx151","BambuTx151","ENSG00000188596.11",0.0796896394340484,FALSE,TRUE,"newFirstJunction:newFirstExon",80,0.306513409961686,1,151
85.7953004930039,2.60756280186328,0.281896076938755,9.24629605648474,2.32406810170793e-20,3.01084869624166e-19,"BambuTx152","BambuTx152","ENSG00000189046.11",0.0714976780185759,FALSE,TRUE,"newWithin",659,0.237477477477477,1,152
