"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","feature","TXNAME","GENEID","NDR","novelGene","novelTranscript","txClassDescription","readCount","relReadCount","relSubsetCount","txid"
62.3703858821762,0.270195308569971,0.263869296011489,1.02378584009094,0.305936439950675,0.727866381286881,"BambuTx89","BambuTx89","ENSG00000166295.9",0.013347022587269,FALSE,TRUE,"newFirstJunction",2226,0.210975263008246,1,89
20.8517437017824,-0.310759238872609,0.345720425236304,-0.898639121827289,0.368844913376588,0.774862695416782,"BambuTx90","BambuTx90","ENSG00000148719.16",0.0861568247821878,FALSE,TRUE,"newWithin",130,0.172872340425532,1,90
19.449137397457,0.355748488292865,0.343653856458492,1.03459130713265,0.300859815365163,0.723372880576182,"BambuTx93","BambuTx93","ENSG00000279088.2",0.0106039649608114,FALSE,TRUE,"allNew",1134,0.729260450160772,1,93
8.9512276833468,0.017186616277709,0.363873245907222,0.0472126085227294,0.962343778580968,NA,"BambuTx95","BambuTx95","ENSG00000055950.17",0.0757886876983386,FALSE,TRUE,"newJunction",432,0.120133481646274,1,95
5.68726338758005,0.0875949058828573,0.352761881272392,0.248184719065801,0.803991488973214,NA,"BambuTx97","BambuTx97","ENSG00000166275.16",0.0639902180558386,FALSE,TRUE,"newLastJunction:newJunction:newLastExon",193,0.392276422764228,1,97
69.3855797335051,-0.00711957551275272,0.278871990493558,-0.025535107427372,0.979628145932411,0.995156810459089,"BambuTx99","BambuTx99","ENSG00000183605.17",0.0387903534515759,FALSE,TRUE,"newWithin",305,0.226429101707498,1,99
6.47693778179521,0.153002594787064,0.347717138903849,0.439968567363721,0.659959873186699,NA,"BambuTx100","BambuTx100","ENSG00000165752.17",0.0499827248646781,FALSE,TRUE,"allNew",53,0.234513274336283,1,100
24.373919067334,-0.0796395394518631,0.34289454095335,-0.232349126345318,0.816266858966471,0.961464763005088,"BambuTx101","BambuTx101","ENSG00000177951.18",0.0239891369945685,FALSE,TRUE,"newLastJunction:newJunction:newLastExon",328,0.453665283540802,1,101
10.9214049298519,0.251895993132361,0.362123405723384,0.695235729346212,0.486907584522605,NA,"BambuTx102","BambuTx102","BambuGene828",0.0165686798503474,TRUE,TRUE,"newGene-spliced",117,0.785234899328859,1,102
65.222668063872,0.171730797864239,0.321934731585248,0.533415899640326,0.593745713681985,0.891434301008762,"BambuTx103","BambuTx103","ENSG00000023191.17",0.0834377797672337,FALSE,TRUE,"newFirstJunction:newJunction:newFirstExon",149,0.0451652015762352,1,103
15.9823918717699,0.316953940497703,0.361357583513231,0.877127909224377,0.380417167109075,0.782954477235992,"BambuTx104","BambuTx104","ENSG00000177042.16",0.0715805765138325,FALSE,TRUE,"newWithin",107,0.431451612903226,1,104
33.0808373654737,-0.153661193464248,0.300545984485292,-0.511267558390151,0.609163718187349,0.89696899551034,"BambuTx105","BambuTx105","ENSG00000177225.17",0.039453717754173,FALSE,TRUE,"newWithin",420,0.494117647058824,1,105
35.575568587898,0.6643200420528,0.299697766904307,2.2121814401695,0.0269541307212861,0.205246847137617,"BambuTx109","BambuTx109","BambuGene842",0.00283587380361574,TRUE,TRUE,"newGene-spliced",928,0.731284475965327,1,109
7.98965203016553,0.259295939074929,0.358848008741343,0.723475689319359,0.469387684610317,NA,"BambuTx110","BambuTx110","BambuGene842",0.084906496499158,TRUE,TRUE,"newGene-spliced",261,0.205673758865248,1,110
79.1030196082572,0.372294450914194,0.242734392552812,1.53335005617941,0.125189627382187,0.488448298481132,"BambuTx112","BambuTx112","ENSG00000148935.12",0.0832736389684814,FALSE,TRUE,"newWithin",264,0.245125348189415,1,112
6.85333940726959,-0.402520756925638,0.357002714669808,-1.13020177363922,0.258391212591506,NA,"BambuTx113","BambuTx113","ENSG00000152219.5",0.0806524694154961,FALSE,TRUE,"newFirstJunction",202,0.24047619047619,1,113
